station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
RJOI,2020-10-20 00:55,132.2357,34.1439,68.00,48.00,48.73,30.00,14.00,0.00,30.30,1026.00,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,M,RJOI 200055Z 03014KT 9999 FEW025 20/09 A3030 RMK SLP260 T02000089
RJTY,2020-10-20 00:56,139.3485,35.7485,64.00,50.70,61.92,60.00,6.00,0.00,30.33,1027.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RJTY 200056Z AUTO 06006KT 10SM CLR 18/10 A3033 RMK AO2 SLP274 T01780104 FZRANO $
ROTM,2020-10-20 00:56,127.7565,26.2743,82.00,72.00,71.78,60.00,14.00,0.00,30.05,1016.00,6.21,23.00,FEW,SCT,BKN,M,2000.00,2700.00,4000.00,M,M,M,M,M,M,M,M,86.83,ROTM 200056Z 06014G23KT 9999 FEW020 SCT027 BKN040 27/22 A3005 RMK SLP160 T02780222
RODN,2020-10-20 00:56,127.7676,26.3556,84.60,72.70,67.57,50.00,16.00,0.00,30.03,M,10.00,24.00,SCT,M,M,M,2200.00,M,M,M,M,M,M,M,M,M,M,90.95,RODN 200056Z AUTO 05016G24KT 10SM SCT022 29/23 A3003 RMK AO2 SLPNO T02920226 $
RJFR,2020-10-20 01:00,131.0350,33.8456,68.00,44.60,42.85,70.00,13.00,0.00,30.27,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJFR 200100Z 07013KT 9999 FEW030 20/07 Q1025
RJSR,2020-10-20 01:00,140.3714,40.1919,46.40,46.40,100.00,M,2.00,0.00,30.33,M,0.75,M,SCT,BKN,M,M,100.00,200.00,M,M,BCFG BR,M,M,M,M,M,M,M,RJSR 200100Z VRB02KT 1200 R11/1000VP2000N BCFG BR SCT001 BKN002 08/08 Q1027
RJAA,2020-10-20 01:00,140.3856,35.7653,60.80,55.40,82.37,340.00,9.00,0.00,30.27,M,6.21,M,FEW,BKN,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,M,RJAA 200100Z 34009KT 9999 FEW020 BKN/// 16/13 Q1025 NOSIG
RJAF,2020-10-20 01:00,137.9228,36.1667,46.40,44.60,93.40,320.00,3.00,0.00,30.36,M,6.21,M,FEW,SCT,BKN,M,600.00,1200.00,3500.00,M,M,M,M,M,M,M,M,45.15,RJAF 200100Z 32003KT 270V050 9999 FEW006 SCT012 BKN035 08/07 Q1028
RJAH,2020-10-20 01:00,140.4147,36.1817,64.40,51.80,63.60,360.00,7.00,0.00,30.27,M,6.21,M,FEW,BKN,M,M,3000.00,25000.00,M,M,M,M,M,M,M,M,M,M,RJAH 200100Z 36007KT 9999 FEW030 BKN250 18/11 Q1025
RJBT,2020-10-20 01:00,134.7869,35.5128,60.80,57.20,87.92,M,2.00,0.00,30.30,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJBT 200100Z VRB02KT 9999 FEW030 16/14 Q1026
RJCB,2020-10-20 01:00,143.2172,42.7333,57.20,37.40,47.44,340.00,10.00,0.00,30.21,M,6.21,M,FEW,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,RJCB 200100Z 34010KT 9999 FEW050 14/03 Q1023
RJCC,2020-10-20 01:00,141.6926,42.7742,55.40,42.80,62.46,170.00,5.00,0.00,30.24,M,6.21,M,FEW,BKN,M,M,3000.00,7000.00,M,M,M,M,M,M,M,M,M,M,RJCC 200100Z 17005KT 9999 FEW030 BKN070 13/06 Q1024
RJCH,2020-10-20 01:00,140.8219,41.7700,59.00,44.60,58.77,260.00,7.00,0.00,30.27,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJCH 200100Z 26007KT 200V310 9999 FEW030 15/07 Q1025
RJCK,2020-10-20 01:00,144.1931,43.0408,57.20,37.40,47.44,M,2.00,0.00,30.18,M,6.21,M,FEW,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,RJCK 200100Z VRB02KT 9999 FEW050 14/03 Q1022
RJCM,2020-10-20 01:00,144.1642,43.8806,53.60,37.40,54.07,280.00,5.00,0.00,30.18,M,6.21,M,FEW,SCT,BKN,M,3000.00,7000.00,9000.00,M,M,M,M,M,M,M,M,M,RJCM 200100Z 28005KT 210V350 9999 FEW030 SCT070 BKN090 12/03 Q1022
RJCN,2020-10-20 01:00,144.9600,43.5775,59.00,37.40,44.47,290.00,10.00,0.00,30.18,M,6.21,M,FEW,SCT,M,M,3000.00,6000.00,M,M,M,M,M,M,M,M,M,M,RJCN 200100Z 29010KT 240V340 9999 FEW030 SCT060 15/03 Q1022
RJCO,2020-10-20 01:00,141.3814,43.1175,57.20,46.40,67.12,80.00,2.00,0.00,30.24,M,6.21,M,FEW,BKN,M,M,2000.00,6000.00,M,M,M,M,M,M,M,M,M,M,RJCO 200100Z 08002KT 9999 FEW020 BKN060 14/08 Q1024
RJCW,2020-10-20 01:00,141.8022,45.4044,51.80,37.40,57.77,30.00,9.00,0.00,30.24,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,M,RJCW 200100Z 03009KT 9999 FEW035 11/03 Q1024
RJDT,2020-10-20 01:00,129.3306,34.2850,68.00,51.80,56.13,50.00,9.00,0.00,30.27,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,M,RJDT 200100Z 05009KT 020V080 9999 FEW035 20/11 Q1025
RJEB,2020-10-20 01:00,143.4040,44.3039,51.80,42.80,71.26,360.00,10.00,0.00,30.21,M,6.21,M,FEW,SCT,BKN,M,2000.00,3500.00,7000.00,M,-SHRA,M,M,M,M,M,M,M,RJEB 200100Z 36010KT 320V030 9999 -SHRA FEW020 SCT035 BKN070 11/06 Q1023
RJEC,2020-10-20 01:00,142.4475,43.6708,50.00,35.60,57.52,220.00,3.00,0.00,30.21,M,6.21,M,FEW,BKN,M,M,500.00,7000.00,M,M,M,M,M,M,M,M,M,M,RJEC 200100Z 22003KT 140V300 9999 FEW005 BKN070 10/02 Q1023
RJFE,2020-10-20 01:00,128.8328,32.6664,69.80,53.60,56.38,50.00,11.00,0.00,30.24,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,M,RJFE 200100Z 05011KT 020V090 9999 FEW025 21/12 Q1024
RJFF,2020-10-20 01:00,130.4517,33.5844,68.00,53.60,59.97,80.00,10.00,0.00,30.27,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,M,RJFF 200100Z 08010KT 020V110 9999 FEW025 20/12 Q1025 NOSIG
RJFK,2020-10-20 01:00,130.7194,31.8033,68.00,53.60,59.97,100.00,10.00,0.00,30.21,M,6.21,M,FEW,SCT,M,M,2000.00,13000.00,M,M,M,M,M,M,M,M,M,M,RJFK 200100Z 10010KT 050V140 9999 FEW020 SCT130 20/12 Q1023
RJFM,2020-10-20 01:00,131.4486,31.8772,69.80,55.40,60.21,30.00,18.00,0.00,30.24,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,M,RJFM 200100Z 03018KT 9999 FEW035 21/13 Q1024
RJFO,2020-10-20 01:00,131.7372,33.4794,68.00,51.80,56.13,30.00,8.00,0.00,30.27,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJFO 200100Z 03008KT 9999 FEW030 20/11 Q1025
RJAW,2020-10-20 01:00,141.3227,24.7840,80.60,75.20,83.66,160.00,9.00,0.00,29.91,M,6.21,M,FEW,BKN,BKN,M,1000.00,1500.00,23000.00,M,M,M,M,M,M,M,M,86.17,RJAW 200100Z 16009KT 9999 FEW010 BKN015 BKN230 27/24 Q1013 RMK 1CU010 5CU015 A2992
RJBB,2020-10-20 01:00,135.2328,34.4342,64.40,53.60,67.95,50.00,5.00,0.00,30.27,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,M,RJBB 200100Z 05005KT 020V080 9999 FEW020 18/12 Q1025 NOSIG
RJBE,2020-10-20 01:00,135.2239,34.6328,62.60,55.40,77.29,110.00,5.00,0.00,30.27,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJBE 200100Z 11005KT 080V150 9999 FEW030 17/13 Q1025
RJNK,2020-10-20 01:00,136.4075,36.3939,68.00,50.00,52.51,40.00,12.00,0.00,30.27,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJNK 200100Z 04012KT 020V080 9999 FEW030 20/10 Q1025
RJNT,2020-10-20 01:00,137.1875,36.6483,66.20,50.00,55.88,M,1.00,0.00,30.30,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJNT 200100Z VRB01KT 9999 FEW030 19/10 Q1026
RJNW,2020-10-20 01:00,136.9618,37.2931,66.20,50.00,55.88,70.00,9.00,0.00,30.30,M,6.21,M,FEW,SCT,M,M,3000.00,3500.00,M,M,M,M,M,M,M,M,M,M,RJNW 200100Z 07009KT 030V110 9999 FEW030 SCT035 19/10 Q1026
RJOA,2020-10-20 01:00,132.9194,34.4361,62.60,44.60,51.72,90.00,7.00,0.00,30.30,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJOA 200100Z 09007KT 050V120 9999 FEW030 17/07 Q1026
RJOB,2020-10-20 01:00,133.8553,34.7569,64.40,46.40,51.98,40.00,6.00,0.00,30.30,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,M,RJOB 200100Z 04006KT 360V080 9999 FEW025 18/08 Q1026
RJOC,2020-10-20 01:00,132.8900,35.4136,64.40,51.80,63.60,140.00,4.00,0.00,30.30,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,M,RJOC 200100Z 14004KT 9999 FEW035 18/11 Q1026
RJOH,2020-10-20 01:00,133.2392,35.4933,62.60,53.60,72.38,M,2.00,0.00,30.30,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,M,RJOH 200100Z VRB02KT 9999 FEW040 17/12 Q1026
RJKA,2020-10-20 01:00,129.7125,28.4308,80.60,71.60,74.11,60.00,19.00,0.00,30.06,M,6.21,M,FEW,SCT,M,M,2000.00,3000.00,M,M,M,M,M,M,M,M,M,84.57,RJKA 200100Z 06019KT 9999 FEW020 SCT030 27/22 Q1018
RJOK,2020-10-20 01:00,133.6694,33.5461,69.80,48.20,46.16,20.00,9.00,0.00,30.21,M,6.21,M,FEW,SCT,M,M,3000.00,18000.00,M,M,M,M,M,M,M,M,M,M,RJOK 200100Z 02009KT 350V050 9999 FEW030 SCT180 21/09 Q1023
RJFU,2020-10-20 01:00,129.9136,32.9169,69.80,51.80,52.77,50.00,12.00,0.00,30.21,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJFU 200100Z 05012KT 9999 FEW030 21/11 Q1023
RJGG,2020-10-20 01:00,136.8054,34.8584,62.60,51.80,67.75,340.00,10.00,0.00,30.27,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RJGG 200100Z 34010KT CAVOK 17/11 Q1025 NOSIG
RJKI,2020-10-20 01:00,129.9281,28.3213,78.80,71.60,78.62,60.00,16.00,0.00,30.06,M,6.21,M,SCT,BKN,BKN,M,2100.00,2900.00,3600.00,M,M,M,M,M,M,M,M,M,RJKI 200100Z AUTO 06016KT 9999 SCT021 BKN029 BKN036 26/22 Q1018
ROIG,2020-10-20 01:00,124.1633,24.3367,84.20,77.00,79.04,40.00,20.00,0.00,29.97,M,6.21,M,FEW,BKN,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,94.16,ROIG 200100Z 04020KT 9999 FEW020 BKN/// 29/25 Q1015
ROMD,2020-10-20 01:00,131.2286,25.8289,80.60,73.40,78.76,50.00,14.00,0.00,30.00,M,6.21,M,FEW,SCT,BKN,M,1700.00,2200.00,3000.00,M,M,M,M,M,M,M,M,85.32,ROMD 200100Z AUTO 05014KT 9999 FEW017 SCT022 BKN030 27/23 Q1016
ROMY,2020-10-20 01:00,125.2767,24.7933,82.40,73.40,74.28,50.00,15.00,0.00,29.97,M,6.21,M,SCT,BKN,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,88.26,ROMY 200100Z 05015KT 9999 SCT015 BKN/// 28/23 Q1015
RORY,2020-10-20 01:00,128.4020,27.0440,82.40,73.40,74.28,60.00,13.00,0.00,30.03,M,6.21,M,FEW,SCT,M,M,1600.00,2000.00,M,M,M,M,M,M,M,M,M,88.26,RORY 200100Z AUTO 06013KT 9999 FEW016 SCT020 28/23 Q1017
RJDC,2020-10-20 01:00,131.2786,33.9300,68.00,44.60,42.85,70.00,9.00,0.00,30.27,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,M,RJDC 200100Z 07009KT 9999 FEW025 20/07 Q1025
RJOM,2020-10-20 01:00,132.6997,33.8272,68.00,51.80,56.13,360.00,4.00,0.00,30.24,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,M,RJOM 200100Z 36004KT 320V040 9999 FEW025 20/11 Q1024
RJFS,2020-10-20 01:00,130.3000,33.1500,69.80,55.40,60.21,40.00,13.00,0.00,30.24,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJFS 200100Z 04013KT 9999 FEW030 21/13 Q1024
RJFT,2020-10-20 01:00,130.8553,32.8372,69.80,48.20,46.16,50.00,10.00,0.00,30.24,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,M,RJFT 200100Z 05010KT 020V080 9999 FEW035 21/09 Q1024
RJOT,2020-10-20 01:00,134.0167,34.2167,64.40,55.40,72.56,70.00,4.00,0.00,30.30,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,M,RJOT 200100Z 07004KT 020V120 9999 FEW025 18/13 Q1026
RJSK,2020-10-20 01:00,140.2167,39.6167,50.00,50.00,100.00,130.00,4.00,0.00,30.30,M,0.62,M,FEW,BKN,BKN,M,0.00,100.00,200.00,M,BCFG BR,M,M,M,M,M,M,M,RJSK 200100Z 13004KT 100V190 1000 R28/0450VP2000N BCFG BR FEW000 BKN001 BKN002 10/10 Q1026
RJOO,2020-10-20 01:00,135.4392,34.7844,62.60,55.40,77.29,100.00,4.00,0.00,30.27,M,6.21,M,FEW,SCT,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,M,RJOO 200100Z 10004KT 060V140 9999 FEW020 SCT/// 17/13 Q1025
RJOR,2020-10-20 01:00,134.1650,35.5300,66.20,53.60,63.82,320.00,4.00,0.00,30.30,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,M,RJOR 200100Z 32004KT 270V350 9999 FEW035 19/12 Q1026
RJOW,2020-10-20 01:00,131.7903,34.6764,68.00,53.60,59.97,120.00,3.00,0.00,30.30,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RJOW 200100Z 12003KT 050V190 CAVOK 20/12 Q1026
RJOY,2020-10-20 01:00,135.6006,34.5967,64.40,57.20,77.45,180.00,3.00,0.00,30.27,M,6.21,M,FEW,SCT,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,M,RJOY 200100Z 18003KT 090V230 9999 FEW015 SCT/// 18/14 Q1025
RJSA,2020-10-20 01:00,140.6886,40.7333,57.20,41.00,54.60,230.00,5.00,0.00,30.30,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJSA 200100Z 23005KT 190V260 9999 FEW030 14/05 Q1026
RJSC,2020-10-20 01:00,140.3711,38.4119,55.40,53.60,93.65,M,1.00,0.00,30.33,M,6.21,M,FEW,SCT,BKN,M,200.00,600.00,1000.00,M,M,M,M,M,M,M,M,M,RJSC 200100Z VRB01KT 9999 FEW002 SCT006 BKN010 13/12 Q1027
RJSF,2020-10-20 01:00,140.4281,37.2275,59.00,51.80,76.98,10.00,5.00,0.00,30.30,M,6.21,M,FEW,BKN,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,M,RJSF 200100Z 01005KT 340V040 9999 FEW020 BKN/// 15/11 Q1026
RJSI,2020-10-20 01:00,141.1353,39.4286,55.40,48.20,76.66,M,2.00,0.00,30.30,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJSI 200100Z VRB02KT 9999 FEW030 13/09 Q1026
RJSM,2020-10-20 01:00,141.3684,40.7032,60.80,39.20,44.76,320.00,11.00,0.00,30.30,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJSM 200100Z 32011KT 9999 FEW030 16/04 Q1026
RJSN,2020-10-20 01:00,139.1117,37.9558,64.40,53.60,67.95,M,2.00,0.00,30.30,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJSN 200100Z VRB02KT 9999 FEW030 18/12 Q1026
RJSS,2020-10-20 01:00,140.9169,38.1397,64.40,48.20,55.63,M,2.00,0.00,30.27,M,6.21,M,FEW,SCT,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJSS 200100Z VRB02KT 9999 FEW030 SCT/// 18/09 Q1025
RJTF,2020-10-20 01:00,139.5281,35.6717,62.60,50.00,63.38,360.00,6.00,0.00,30.27,M,6.21,M,FEW,BKN,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,M,RJTF 200100Z 36006KT 9999 FEW040 BKN/// 17/10 Q1025
RJTO,2020-10-20 01:00,139.3603,34.7819,66.20,51.80,59.74,30.00,18.00,0.00,30.24,M,6.21,M,FEW,BKN,BKN,M,2500.00,18000.00,M,M,M,M,M,M,M,M,M,M,RJTO 200100Z 03018KT 9999 FEW025 BKN180 BKN/// 19/11 Q1024
RJTT,2020-10-20 01:00,139.7811,35.5533,64.40,50.00,59.50,360.00,10.00,0.00,30.27,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RJTT 200100Z 36010KT CAVOK 18/10 Q1025 NOSIG
RORS,2020-10-20 01:00,125.1447,24.8267,82.40,75.20,78.90,50.00,16.00,0.00,29.97,M,6.21,M,SCT,BKN,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,89.48,RORS 200100Z 05016KT 9999 SCT017 BKN/// 28/24 Q1015
RJNS,2020-10-20 01:00,138.1894,34.7961,62.60,50.00,63.38,60.00,3.00,0.00,30.24,M,6.21,M,FEW,BKN,M,M,500.00,M,M,M,M,M,M,M,M,M,M,M,RJNS 200100Z 06003KT 010V100 9999 FEW005 BKN/// 17/10 Q1024
RJBD,2020-10-20 01:00,135.3644,33.6622,66.20,50.00,55.88,350.00,4.00,0.00,30.21,M,6.21,M,FEW,SCT,M,M,3000.00,17000.00,M,M,M,M,M,M,M,M,M,M,RJBD 200100Z 35004KT 300V050 9999 FEW030 SCT170 19/10 Q1023
RJFG,2020-10-20 01:00,130.9917,30.6050,69.80,59.00,68.55,70.00,9.00,0.00,30.18,M,6.21,19.00,FEW,SCT,BKN,M,2500.00,3000.00,13000.00,M,M,M,M,M,M,M,M,M,RJFG 200100Z 07009G19KT 020V130 9999 FEW025 SCT030 BKN130 21/15 Q1022
RJTI,2020-10-20 01:00,139.8500,35.6300,66.20,50.00,55.88,360.00,7.00,0.00,30.27,M,6.21,M,FEW,BKN,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJTI 200100Z 36007KT 300V050 9999 FEW030 BKN/// 19/10 Q1025
RJOS,2020-10-20 01:00,134.6092,34.1322,66.20,55.40,68.15,30.00,5.00,0.00,30.27,M,6.21,M,SCT,SCT,M,M,2500.00,25000.00,M,M,M,M,M,M,M,M,M,M,RJOS 200100Z 03005KT 320V100 9999 SCT025 SCT250 19/13 Q1025
RJSY,2020-10-20 01:00,139.7872,38.8122,62.60,53.60,72.38,M,2.00,0.00,30.30,M,6.21,M,FEW,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,M,RJSY 200100Z VRB02KT 9999 FEW015 17/12 Q1026
RORK,2020-10-20 01:00,131.3333,25.9167,82.40,73.40,74.28,60.00,18.00,0.00,30.00,M,6.21,M,FEW,SCT,M,M,1800.00,4100.00,M,M,M,M,M,M,M,M,M,88.26,RORK 200100Z AUTO 06018KT 9999 FEW018 SCT041 28/23 Q1016
ROYN,2020-10-20 01:00,122.9780,24.4670,80.60,75.20,83.66,30.00,24.00,0.00,30.00,M,6.21,M,SCT,SCT,BKN,M,1900.00,2100.00,2600.00,M,M,M,M,M,M,M,M,86.17,ROYN 200100Z AUTO 03024KT 9999 SCT019 SCT021 BKN026 27/24 Q1016
ROAH,2020-10-20 01:00,127.6458,26.1958,84.20,73.40,70.08,70.00,18.00,0.00,30.00,M,6.21,M,SCT,M,M,M,2500.00,M,M,M,-SHRA,M,M,M,M,M,M,90.94,ROAH 200100Z 07018KT 9999 -SHRA SCT025 29/23 Q1016
RJSK,2020-10-20 01:04,140.2167,39.6167,51.80,51.80,100.00,140.00,4.00,0.00,30.30,M,0.62,M,FEW,BKN,BKN,M,0.00,100.00,200.00,M,BCFG BR,M,M,M,M,M,M,M,RJSK 200104Z 14004KT 100V200 1000 R28/0450VP2000U BCFG BR FEW000 BKN001 BKN002 11/11 Q1026 RMK 1ST000 5ST001 6ST002 A3032 8000W-NW
RJAW,2020-10-20 01:07,141.3227,24.7840,80.60,75.20,83.66,170.00,10.00,0.00,29.91,M,6.21,M,FEW,SCT,BKN,M,1000.00,1500.00,23000.00,M,M,M,M,M,M,M,M,86.17,RJAW 200107Z 17010KT 9999 FEW010 SCT015 BKN230 27/24 Q1013 RMK 1CU010 4CU015 A2992
RJSK,2020-10-20 01:09,140.2167,39.6167,51.80,51.80,100.00,160.00,3.00,0.00,30.30,M,3.11,M,FEW,SCT,BKN,M,0.00,100.00,200.00,M,PRFG BR,M,M,M,M,M,M,M,RJSK 200109Z 16003KT 110V230 5000 R28/0750VP2000N PRFG BR FEW000 SCT001 BKN002 11/11 Q1026 RMK 1ST000 3ST001 5ST002 A3032 2000NE-SE
ROAH,2020-10-20 01:11,127.6458,26.1958,86.00,69.80,58.55,70.00,18.00,0.00,30.00,M,6.21,28.00,SCT,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,90.58,ROAH 200111Z 07018G28KT 9999 SCT025 30/21 Q1016 RMK 3CU025 A3002
RJSR,2020-10-20 01:12,140.3714,40.1919,46.40,46.40,100.00,M,2.00,0.00,30.33,M,0.99,M,FEW,SCT,BKN,M,100.00,200.00,300.00,M,BCFG BR,M,M,M,M,M,M,M,RJSR 200112Z VRB02KT 1600 R11/1100VP2000U BCFG BR FEW001 SCT002 BKN003 08/08 Q1027 RMK 2ST001 4ST002 7ST003 A3033
RJSK,2020-10-20 01:15,140.2167,39.6167,51.80,51.80,100.00,160.00,3.00,0.00,30.30,M,6.21,M,FEW,SCT,M,M,100.00,300.00,M,M,M,M,M,M,M,M,M,M,RJSK 200115Z 16003KT 120V220 9999 R28/2000N FEW001 SCT003 11/11 Q1026 RMK 1ST001 3ST003 A3032
RJSR,2020-10-20 01:19,140.3714,40.1919,46.40,46.40,100.00,M,2.00,0.00,30.30,M,1.86,M,FEW,BKN,M,M,100.00,300.00,M,M,BCFG BR,M,M,M,M,M,M,M,RJSR 200119Z VRB02KT 3000 BCFG BR FEW001 BKN003 08/08 Q1026 RMK 1ST001 5ST003 A3032
RJSR,2020-10-20 01:26,140.3714,40.1919,48.20,48.20,100.00,M,1.00,0.00,30.30,M,4.97,M,FEW,SCT,M,M,200.00,300.00,M,M,PRFG,M,M,M,M,M,M,M,RJSR 200126Z VRB01KT 8000 PRFG FEW002 SCT003 09/09 Q1026 RMK 1ST002 4ST003 A3032 3000W-NW
RJAA,2020-10-20 01:30,140.3856,35.7653,64.40,53.60,67.95,360.00,8.00,0.00,30.27,M,6.21,M,FEW,BKN,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,M,RJAA 200130Z 36008KT 9999 FEW020 BKN/// 18/12 Q1025 NOSIG RMK 1CU020 A3027
RJCC,2020-10-20 01:30,141.6926,42.7742,57.20,42.80,58.52,180.00,5.00,0.00,30.24,M,6.21,M,FEW,SCT,M,M,3000.00,6000.00,M,M,M,M,M,M,M,M,M,M,RJCC 200130Z 18005KT 9999 FEW030 SCT060 14/06 Q1024 RMK 1CU030 4CU060 A3025
RJFF,2020-10-20 01:30,130.4517,33.5844,68.00,50.00,52.51,80.00,10.00,0.00,30.27,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,M,RJFF 200130Z 08010KT 050V120 9999 FEW025 20/10 Q1025 NOSIG RMK 1CU025 A3027
RJBB,2020-10-20 01:30,135.2328,34.4342,66.20,55.40,68.15,40.00,6.00,0.00,30.27,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,M,RJBB 200130Z 04006KT 020V090 9999 FEW020 19/13 Q1025 NOSIG
RJGG,2020-10-20 01:30,136.8054,34.8584,62.60,51.80,67.75,330.00,9.00,0.00,30.27,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RJGG 200130Z 33009KT CAVOK 17/11 Q1025 NOSIG
RJTT,2020-10-20 01:30,139.7811,35.5533,66.20,51.80,59.74,10.00,11.00,0.00,30.27,M,6.21,M,FEW,BKN,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJTT 200130Z 01011KT 9999 FEW030 BKN/// 19/11 Q1025 NOSIG RMK 1CU030 A3028
ROAH,2020-10-20 01:30,127.6458,26.1958,86.00,71.60,62.25,70.00,15.00,0.00,30.00,M,6.21,M,SCT,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,91.92,ROAH 200130Z 07015KT 030V090 9999 SCT025 30/22 Q1016 RMK 3CU025 A3001
RJTK,2020-10-20 01:38,139.9097,35.3983,62.60,51.80,67.75,10.00,11.00,0.00,30.27,M,6.21,M,FEW,BKN,BKN,M,3000.00,18000.00,22000.00,M,M,M,M,M,M,M,M,M,RJTK 200138Z 01011KT 9999 FEW030 BKN180 BKN220 17/11 Q1025 RMK 1SC030 5AC180 7CI220 A3027
RJCT,2020-10-20 01:38,143.1585,42.8905,60.80,33.80,36.16,320.00,8.00,0.00,30.24,M,6.21,18.00,FEW,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,M,RJCT 200138Z 32008G18KT 9999 FEW060 16/01 Q1024 RMK 1CU060 A3024
RJOZ,2020-10-20 01:45,131.0522,34.0469,69.80,39.20,32.72,100.00,6.00,0.00,30.27,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,M,RJOZ 200145Z 10006KT 040V160 9999 FEW035 21/04 Q1025 RMK 1CU035 A3028
RJOI,2020-10-20 01:55,132.2357,34.1439,70.00,44.10,39.26,30.00,10.00,0.00,30.29,1025.60,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,M,RJOI 200155Z 03010KT 9999 FEW025 21/07 A3029 RMK SLP256 T02110067
